sample,xxxfasta,species,ori_species,taxid,fasta
SRR12669020,test_ass/SRR12669020.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12669020.fasta
SRR13791331,test_ass/SRR13791331.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13791331.fasta
SRR11301211,test_ass/SRR11301211.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11301211.fasta
SRR9824832,test_ass/SRR9824832.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824832.fasta
SRR8809825,test_ass/SRR8809825.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8809825.fasta
ERR3184628,test_ass/ERR3184628.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3184628.fasta
SRR12761714,test_ass/SRR12761714.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12761714.fasta
ERR1974749,test_ass/ERR1974749.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR1974749.fasta
SRR7886559,test_ass/SRR7886559.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR7886559.fasta
ERR3418624,test_ass/ERR3418624.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3418624.fasta
SRR2939279,test_ass/SRR2939279.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR2939279.fasta
SRR1014533,test_ass/SRR1014533.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR1014533.fasta
SRR9824912,test_ass/SRR9824912.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824912.fasta
SRR9842196,test_ass/SRR9842196.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9842196.fasta
ERR3048105,test_ass/ERR3048105.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3048105.fasta
SRR11468200,test_ass/SRR11468200.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11468200.fasta
SRR7886598,test_ass/SRR7886598.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR7886598.fasta
SRR12385303,test_ass/SRR12385303.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12385303.fasta
SRR17868888,test_ass/SRR17868888.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17868888.fasta
SRR17233858,test_ass/SRR17233858.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17233858.fasta
ERR4920700,test_ass/ERR4920700.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR4920700.fasta
ERR3418556,test_ass/ERR3418556.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3418556.fasta
SRR11809612,test_ass/SRR11809612.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11809612.fasta
SRR13791420,test_ass/SRR13791420.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13791420.fasta
DRR243531,test_ass/DRR243531.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/DRR243531.fasta
SRR5282870,test_ass/SRR5282870.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR5282870.fasta
SRR9918817,test_ass/SRR9918817.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918817.fasta
ERR712920,test_ass/ERR712920.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR712920.fasta
SRR2593696,test_ass/SRR2593696.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR2593696.fasta
SRR16479879,test_ass/SRR16479879.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR16479879.fasta
SRR17656448,test_ass/SRR17656448.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17656448.fasta
SRR8199607,test_ass/SRR8199607.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8199607.fasta
SRR15098301,test_ass/SRR15098301.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098301.fasta
DRR021823,test_ass/DRR021823.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/DRR021823.fasta
SRR9681950,test_ass/SRR9681950.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9681950.fasta
SRR15098248,test_ass/SRR15098248.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098248.fasta
SRR6048104,test_ass/SRR6048104.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR6048104.fasta
SRR9824499,test_ass/SRR9824499.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824499.fasta
SRR15098410,test_ass/SRR15098410.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098410.fasta
SRR13414625,test_ass/SRR13414625.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13414625.fasta
SRR2939397,test_ass/SRR2939397.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR2939397.fasta
SRR11468087,test_ass/SRR11468087.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11468087.fasta
SRR13616062,test_ass/SRR13616062.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13616062.fasta
SRR15098338,test_ass/SRR15098338.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098338.fasta
SRR8612809,test_ass/SRR8612809.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8612809.fasta
SRR7813540,test_ass/SRR7813540.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR7813540.fasta
SRR12286405,test_ass/SRR12286405.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12286405.fasta
SRR8199469,test_ass/SRR8199469.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8199469.fasta
SRR14328886,test_ass/SRR14328886.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14328886.fasta
SRR8809952,test_ass/SRR8809952.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8809952.fasta
SRR8199155,test_ass/SRR8199155.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8199155.fasta
ERR3418463,test_ass/ERR3418463.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3418463.fasta
SRR9824675,test_ass/SRR9824675.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824675.fasta
ERR4777889,test_ass/ERR4777889.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR4777889.fasta
SRR8199615,test_ass/SRR8199615.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8199615.fasta
DRR313950,test_ass/DRR313950.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/DRR313950.fasta
SRR8198966,test_ass/SRR8198966.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8198966.fasta
SRR11809635,test_ass/SRR11809635.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11809635.fasta
SRR13215050,test_ass/SRR13215050.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13215050.fasta
SRR13215060,test_ass/SRR13215060.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13215060.fasta
SRR9918998,test_ass/SRR9918998.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918998.fasta
SRR9824703,test_ass/SRR9824703.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824703.fasta
SRR11290122,test_ass/SRR11290122.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11290122.fasta
SRR8139185,test_ass/SRR8139185.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8139185.fasta
SRR12162008,test_ass/SRR12162008.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12162008.fasta
SRR9866228,test_ass/SRR9866228.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9866228.fasta
ERR3988642,test_ass/ERR3988642.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3988642.fasta
SRR2939520,test_ass/SRR2939520.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR2939520.fasta
SRR11793778,test_ass/SRR11793778.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11793778.fasta
SRR14874871,test_ass/SRR14874871.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14874871.fasta
SRR15098198,test_ass/SRR15098198.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098198.fasta
SRR16887741,test_ass/SRR16887741.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR16887741.fasta
SRR9918756,test_ass/SRR9918756.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918756.fasta
SRR10728063,test_ass/SRR10728063.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR10728063.fasta
SRR8199327,test_ass/SRR8199327.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8199327.fasta
SRR10728009,test_ass/SRR10728009.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR10728009.fasta
SRR2939471,test_ass/SRR2939471.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR2939471.fasta
ERR3419002,test_ass/ERR3419002.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3419002.fasta
SRR13191031,test_ass/SRR13191031.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13191031.fasta
SRR11468061,test_ass/SRR11468061.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11468061.fasta
SRR15098235,test_ass/SRR15098235.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR15098235.fasta
ERR3048067,test_ass/ERR3048067.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3048067.fasta
SRR17656697,test_ass/SRR17656697.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17656697.fasta
SRR13191029,test_ass/SRR13191029.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13191029.fasta
SRR17280855,test_ass/SRR17280855.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17280855.fasta
SRR17656767,test_ass/SRR17656767.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17656767.fasta
SRR11301220,test_ass/SRR11301220.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11301220.fasta
SRR14634817,test_ass/SRR14634817.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14634817.fasta
SRR14324427,test_ass/SRR14324427.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14324427.fasta
ERR953495,test_ass/ERR953495.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR953495.fasta
SRR6048124,test_ass/SRR6048124.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR6048124.fasta
SRR9918779,test_ass/SRR9918779.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918779.fasta
SRR11793768,test_ass/SRR11793768.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11793768.fasta
SRR9918735,test_ass/SRR9918735.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918735.fasta
SRR11468034,test_ass/SRR11468034.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR11468034.fasta
SRR9824598,test_ass/SRR9824598.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824598.fasta
ERR2870105,test_ass/ERR2870105.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR2870105.fasta
SRR4019389,test_ass/SRR4019389.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR4019389.fasta
SRR10728011,test_ass/SRR10728011.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR10728011.fasta
SRR17656601,test_ass/SRR17656601.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17656601.fasta
SRR13435720,test_ass/SRR13435720.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13435720.fasta
SRR13791360,test_ass/SRR13791360.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13791360.fasta
ERR3988638,test_ass/ERR3988638.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR3988638.fasta
SRR14328899,test_ass/SRR14328899.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14328899.fasta
SRR17733973,test_ass/SRR17733973.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17733973.fasta
SRR9824862,test_ass/SRR9824862.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9824862.fasta
SRR9918473,test_ass/SRR9918473.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918473.fasta
SRR12772632,test_ass/SRR12772632.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR12772632.fasta
DRR258742,test_ass/DRR258742.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/DRR258742.fasta
SRR14936019,test_ass/SRR14936019.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14936019.fasta
SRR13616161,test_ass/SRR13616161.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13616161.fasta
SRR9918662,test_ass/SRR9918662.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR9918662.fasta
SRR14328804,test_ass/SRR14328804.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR14328804.fasta
ERR8050680,test_ass/ERR8050680.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/ERR8050680.fasta
SRR13965554,test_ass/SRR13965554.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13965554.fasta
SRR13616344,test_ass/SRR13616344.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13616344.fasta
SRR8612804,test_ass/SRR8612804.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR8612804.fasta
SRR13781812,test_ass/SRR13781812.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13781812.fasta
SRR17734042,test_ass/SRR17734042.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17734042.fasta
SRR13791436,test_ass/SRR13791436.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13791436.fasta
SRR13414658,test_ass/SRR13414658.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR13414658.fasta
SRR17280833,test_ass/SRR17280833.fasta,Pseudomonas_aeruginosa,pseudomonas_aeruginosa,287,/well/aanensen/projects/amr-landscape/assemblies/pseudomonas_aeruginosa/production/fasta_passed_qc/SRR17280833.fasta
